Timestamp, EPC, Antenna, RSSI, Channel, Address
1579700563725671,300000000000000000017859,1,-56,865.7,192.168.0.10
1579700563735315,300000000000000000017882,1,-61.5,865.7,192.168.0.10
1579700563787666,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700563797324,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700563821103,245390003868,2,-60,865.7,192.168.0.10
1579700563823711,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700563853934,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700563870678,245390003868,2,-63,865.7,192.168.0.10
1579700563898447,245390003868,3,-61,865.7,192.168.0.10
1579700563920298,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700563938885,245390003868,3,-60.5,865.7,192.168.0.10
1579700564064008,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700564097025,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700564098174,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700564118788,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700564134379,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700564135632,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700564138337,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700564191440,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700564201370,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700564245160,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700564254877,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700564276459,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700564304658,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700564338796,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700564341144,245390003868,3,-62,865.7,192.168.0.10
1579700564391150,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700564414163,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700564419277,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700564420357,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700564444595,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700564447061,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700564449239,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700564476871,30000000000000000001785E,1,-62,865.7,192.168.0.10
1579700564488780,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700564496401,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700564525094,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700564530708,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700564537126,30000000000000000001785E,1,-63.5,865.7,192.168.0.10
1579700564554283,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700564572680,245390003868,2,-63,865.7,192.168.0.10
1579700564592463,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700564627757,245390003868,3,-61,865.7,192.168.0.10
1579700564645652,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700564666691,245390003868,3,-61.5,865.7,192.168.0.10
1579700564679344,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700564711809,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700564712892,30000000000000000001785D,4,-60,865.7,192.168.0.10
1579700564714027,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700564745319,30000000000000000001785D,4,-60,865.7,192.168.0.10
1579700564746700,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700564747822,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700564797471,300000000000000000017859,1,-57.5,865.7,192.168.0.10
1579700564823907,300000000000000000017859,1,-57.5,865.7,192.168.0.10
1579700564845589,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700564878339,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700564926310,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700564948564,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700564982528,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700564985928,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700564988566,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700565014108,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700565016118,300000000000000000017882,4,-57,865.7,192.168.0.10
1579700565017581,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700565051548,30000000000000000001786A,1,-61.5,865.7,192.168.0.10
1579700565055907,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700565067571,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700565080635,30000000000000000001786A,1,-61.5,865.7,192.168.0.10
1579700565086160,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700565101944,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700565121748,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700565135870,30000000000000000001785D,2,-64,865.7,192.168.0.10
1579700565148322,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700565149627,245390003868,2,-60,865.7,192.168.0.10
1579700565204710,30000000000000000001786A,3,-65.5,865.7,192.168.0.10
1579700565217691,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700565263312,30000000000000000001785C,3,-58,865.7,192.168.0.10
1579700565287310,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700565288532,300000000000000000017857,4,-58,865.7,192.168.0.10
1579700565307898,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700565309007,30000000000000000001785D,4,-60,865.7,192.168.0.10
1579700565311642,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579700565360160,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700565367680,300000000000000000017859,1,-58,865.7,192.168.0.10
1579700565411741,245390003868,2,-56,865.7,192.168.0.10
1579700565453909,245390003868,2,-57,865.7,192.168.0.10
1579700565468733,300000000000000000017882,2,-56.5,865.7,192.168.0.10
1579700565492142,245390003868,3,-62.5,865.7,192.168.0.10
1579700565497524,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700565499104,245390003869,3,-60,865.7,192.168.0.10
1579700565509398,300000000000000000017868,3,-63.5,865.7,192.168.0.10
1579700565534606,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700565537539,245390003868,3,-62,865.7,192.168.0.10
1579700565572056,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700565576744,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700565585066,300000000000000000017882,4,-62.5,865.7,192.168.0.10
1579700565602208,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700565604143,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700565629962,300000000000000000017882,4,-62.5,865.7,192.168.0.10
1579700565647690,300000000000000000017882,1,-60,865.7,192.168.0.10
1579700565676063,300000000000000000017882,1,-59.5,865.7,192.168.0.10
1579700565677787,30000000000000000001786A,1,-58.5,865.7,192.168.0.10
1579700565711436,245390003868,2,-58,865.7,192.168.0.10
1579700565714701,300000000000000000017882,2,-58,865.7,192.168.0.10
1579700565742568,245390003868,2,-58,865.7,192.168.0.10
1579700565743619,300000000000000000017868,2,-60.5,865.7,192.168.0.10
1579700565746127,300000000000000000017882,2,-58,865.7,192.168.0.10
1579700565779250,300000000000000000017868,3,-59.5,865.7,192.168.0.10
1579700565784174,245390003868,3,-61.5,865.7,192.168.0.10
1579700565785555,30000000000000000001786A,3,-59.5,865.7,192.168.0.10
1579700565797910,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700565820360,300000000000000000017868,3,-60,865.7,192.168.0.10
1579700565823419,30000000000000000001786A,3,-60,865.7,192.168.0.10
1579700565824987,245390003869,3,-60.5,865.7,192.168.0.10
1579700565826865,245390003868,3,-61.5,865.7,192.168.0.10
1579700565844355,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700565876127,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700565891458,30000000000000000001785D,4,-64,865.7,192.168.0.10
1579700565909444,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700565947109,245390003868,1,-61.5,865.7,192.168.0.10
1579700565948188,30000000000000000001786A,1,-57.5,865.7,192.168.0.10
1579700565961285,300000000000000000017882,1,-61.5,865.7,192.168.0.10
1579700565982903,300000000000000000017868,1,-62.5,865.7,192.168.0.10
1579700565995031,30000000000000000001786A,1,-56.5,865.7,192.168.0.10
1579700565997663,300000000000000000017868,1,-60.5,865.7,192.168.0.10
1579700566018800,300000000000000000017882,1,-60.5,865.7,192.168.0.10
1579700566043913,300000000000000000017868,2,-59.5,865.7,192.168.0.10
1579700566058450,300000000000000000017863,2,-65,865.7,192.168.0.10
1579700566075190,300000000000000000017882,2,-63,865.7,192.168.0.10
1579700566094333,300000000000000000017868,2,-57.5,865.7,192.168.0.10
1579700566104207,300000000000000000017863,2,-64.5,865.7,192.168.0.10
1579700566132551,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579700566134515,30000000000000000001786A,3,-59.5,865.7,192.168.0.10
1579700566135591,300000000000000000017868,3,-54.5,865.7,192.168.0.10
1579700566157055,245390003869,3,-61.5,865.7,192.168.0.10
1579700566166936,30000000000000000001786F,3,-63.5,865.7,192.168.0.10
1579700566179593,300000000000000000017868,3,-55,865.7,192.168.0.10
1579700566180690,245390003869,3,-60.5,865.7,192.168.0.10
1579700566182010,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700566184087,30000000000000000001786A,3,-59.5,865.7,192.168.0.10
1579700566199232,30000000000000000001786F,3,-62.5,865.7,192.168.0.10
1579700566228819,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700566251698,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700566287889,30000000000000000001786A,1,-60,865.7,192.168.0.10
1579700566291826,300000000000000000017868,1,-56,865.7,192.168.0.10
1579700566319307,30000000000000000001786A,1,-61,865.7,192.168.0.10
1579700566322249,300000000000000000017868,1,-55,865.7,192.168.0.10
1579700566330441,30000000000000000001785E,1,-63.5,865.7,192.168.0.10
1579700566354145,30000000000000000001786A,2,-61,865.7,192.168.0.10
1579700566356252,300000000000000000017868,2,-54.5,865.7,192.168.0.10
1579700566370376,300000000000000000017863,2,-64.5,865.7,192.168.0.10
1579700566389011,30000000000000000001786F,2,-62,865.7,192.168.0.10
1579700566403710,30000000000000000001786A,2,-60,865.7,192.168.0.10
1579700566407485,300000000000000000017868,2,-54,865.7,192.168.0.10
1579700566422982,30000000000000000001786F,2,-62.5,865.7,192.168.0.10
1579700566432546,300000000000000000017863,2,-64.5,865.7,192.168.0.10
1579700566468156,300000000000000000017868,3,-53.5,865.7,192.168.0.10
1579700566470141,30000000000000000001786F,3,-60,865.7,192.168.0.10
1579700566472801,30000000000000000001786A,3,-60,865.7,192.168.0.10
1579700566487329,30000000000000000001786D,3,-59.5,865.7,192.168.0.10
1579700566502338,30000000000000000001786E,3,-57.5,865.7,192.168.0.10
1579700566520301,300000000000000000017868,3,-53,865.7,192.168.0.10
1579700566522181,30000000000000000001786E,3,-55.5,865.7,192.168.0.10
1579700566523289,30000000000000000001786A,3,-60.5,865.7,192.168.0.10
1579700566524635,30000000000000000001786D,3,-56.5,865.7,192.168.0.10
1579700566526069,245390003868,3,-61,865.7,192.168.0.10
1579700566530440,30000000000000000001786F,3,-59,865.7,192.168.0.10
1579700566563683,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700566566462,300000000000000000017868,4,-61.5,865.7,192.168.0.10
1579700566585596,30000000000000000001786F,4,-63.5,865.7,192.168.0.10
1579700566603208,300000000000000000017868,4,-61.5,865.7,192.168.0.10
1579700566609274,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700566628924,30000000000000000001786F,4,-63,865.7,192.168.0.10
1579700566657445,300000000000000000017868,1,-51,865.7,192.168.0.10
1579700566669183,30000000000000000001786D,1,-59,865.7,192.168.0.10
1579700566695545,300000000000000000017882,1,-58.5,865.7,192.168.0.10
1579700566697782,300000000000000000017868,1,-50.5,865.7,192.168.0.10
1579700566724943,30000000000000000001786F,2,-60,865.7,192.168.0.10
1579700566727934,300000000000000000017868,2,-54.5,865.7,192.168.0.10
1579700566729993,30000000000000000001786A,2,-60.5,865.7,192.168.0.10
1579700566747165,30000000000000000001786E,2,-57.5,865.7,192.168.0.10
1579700566758642,300000000000000000017882,2,-60.5,865.7,192.168.0.10
1579700566776611,300000000000000000017882,2,-58,865.7,192.168.0.10
1579700566777946,30000000000000000001786F,2,-59.5,865.7,192.168.0.10
1579700566781404,300000000000000000017868,2,-54.5,865.7,192.168.0.10
1579700566783378,30000000000000000001786A,2,-59.5,865.7,192.168.0.10
1579700566818584,300000000000000000017864,3,-61,865.7,192.168.0.10
1579700566819948,300000000000000000017868,3,-51,865.7,192.168.0.10
1579700566821310,30000000000000000001786F,3,-59,865.7,192.168.0.10
1579700566822435,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579700566848579,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579700566852186,300000000000000000017864,3,-61,865.7,192.168.0.10
1579700566853322,300000000000000000017868,3,-51.5,865.7,192.168.0.10
1579700566854895,30000000000000000001786F,3,-59,865.7,192.168.0.10
1579700566889536,300000000000000000017868,4,-61,865.7,192.168.0.10
1579700566891498,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700566892867,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700566895597,30000000000000000001786F,4,-60.5,865.7,192.168.0.10
1579700566920100,300000000000000000017857,4,-58,865.7,192.168.0.10
1579700566921722,300000000000000000017868,4,-61.5,865.7,192.168.0.10
1579700566927098,300000000000000000017882,4,-57,865.7,192.168.0.10
1579700566942442,30000000000000000001785D,4,-62,865.7,192.168.0.10
1579700566959349,30000000000000000001786F,4,-64,865.7,192.168.0.10
1579700566980848,30000000000000000001786A,1,-61,865.7,192.168.0.10
1579700566981930,300000000000000000017868,1,-51.5,865.7,192.168.0.10
1579700566984012,300000000000000000017864,1,-59.5,865.7,192.168.0.10
1579700566997167,30000000000000000001786F,1,-63,865.7,192.168.0.10
1579700567004943,245390003868,1,-63,865.7,192.168.0.10
1579700567017092,300000000000000000017868,1,-51.5,865.7,192.168.0.10
1579700567018458,30000000000000000001786A,1,-60,865.7,192.168.0.10
1579700567021210,300000000000000000017864,1,-58.5,865.7,192.168.0.10
1579700567023526,30000000000000000001786D,1,-55,865.7,192.168.0.10
1579700567024747,245390003868,1,-61,865.7,192.168.0.10
1579700567036557,30000000000000000001786F,1,-61,865.7,192.168.0.10
1579700567067672,245390003868,2,-58.5,865.7,192.168.0.10
1579700567069898,30000000000000000001786D,2,-53.5,865.7,192.168.0.10
1579700567071224,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700567075600,30000000000000000001786A,2,-57.5,865.7,192.168.0.10
1579700567076963,300000000000000000017868,2,-57.5,865.7,192.168.0.10
1579700567091709,300000000000000000017864,2,-61,865.7,192.168.0.10
1579700567104998,30000000000000000001786F,2,-62.5,865.7,192.168.0.10
1579700567121722,300000000000000000017882,2,-57,865.7,192.168.0.10
1579700567124168,30000000000000000001786D,2,-53.5,865.7,192.168.0.10
1579700567126712,245390003868,2,-58.5,865.7,192.168.0.10
1579700567129345,30000000000000000001786A,2,-58,865.7,192.168.0.10
1579700567130679,300000000000000000017868,2,-57,865.7,192.168.0.10
1579700567149321,30000000000000000001786F,2,-63.5,865.7,192.168.0.10
1579700567176137,300000000000000000017868,3,-52.5,865.7,192.168.0.10
1579700567206088,300000000000000000017868,3,-53,865.7,192.168.0.10
1579700567207302,300000000000000000017864,3,-59.5,865.7,192.168.0.10
1579700567237616,30000000000000000001785D,4,-58,865.7,192.168.0.10
1579700567239764,300000000000000000017882,4,-56,865.7,192.168.0.10
1579700567240885,300000000000000000017857,4,-58.5,865.7,192.168.0.10
1579700567251162,30000000000000000001786A,4,-65,865.7,192.168.0.10
1579700567264118,300000000000000000017868,4,-64.5,865.7,192.168.0.10
1579700567289226,300000000000000000017857,4,-59.5,865.7,192.168.0.10
1579700567294767,300000000000000000017882,4,-56,865.7,192.168.0.10
1579700567295872,30000000000000000001785D,4,-59,865.7,192.168.0.10
1579700567320479,30000000000000000001786A,4,-63.5,865.7,192.168.0.10
1579700567340030,245390003868,1,-59.5,865.7,192.168.0.10
1579700567343480,300000000000000000017864,1,-60,865.7,192.168.0.10
1579700567363669,300000000000000000017859,1,-54.5,865.7,192.168.0.10
1579700567365219,300000000000000000017868,1,-59,865.7,192.168.0.10
1579700567369677,245390003868,1,-60,865.7,192.168.0.10
1579700567379663,300000000000000000017864,1,-62.5,865.7,192.168.0.10
1579700567403096,300000000000000000017868,2,-61,865.7,192.168.0.10
1579700567405740,300000000000000000017882,2,-53,865.7,192.168.0.10
1579700567426245,30000000000000000001786A,2,-64.5,865.7,192.168.0.10
1579700567445953,300000000000000000017868,2,-61,865.7,192.168.0.10
1579700567447950,300000000000000000017882,2,-53.5,865.7,192.168.0.10
1579700567479920,245390003868,3,-60.5,865.7,192.168.0.10
1579700567484219,300000000000000000017868,3,-58,865.7,192.168.0.10
1579700567512428,300000000000000000017868,3,-59.5,865.7,192.168.0.10
1579700567513830,245390003868,3,-60,865.7,192.168.0.10
1579700567545467,300000000000000000017882,4,-57,865.7,192.168.0.10
1579700567547917,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700567549866,300000000000000000017868,4,-61,865.7,192.168.0.10
1579700567569632,245390003868,4,-62,865.7,192.168.0.10
1579700567586265,300000000000000000017868,4,-61,865.7,192.168.0.10
1579700567591328,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700567592409,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700567614387,30000000000000000001786A,4,-64,865.7,192.168.0.10
1579700567653075,300000000000000000017882,1,-61,865.7,192.168.0.10
1579700567666262,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700567708771,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700567731419,300000000000000000017882,2,-57,865.7,192.168.0.10
1579700567750230,300000000000000000017857,2,-62.5,865.7,192.168.0.10
1579700567771959,300000000000000000017882,2,-56.5,865.7,192.168.0.10
1579700567794318,300000000000000000017857,2,-62.5,865.7,192.168.0.10
1579700567990126,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700567993958,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700568019348,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700568022599,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579700568071861,300000000000000000017882,1,-61.5,865.7,192.168.0.10
1579700568105850,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700568129857,300000000000000000017882,2,-56,865.7,192.168.0.10
1579700568150136,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700568154666,245390003868,2,-58.5,865.7,192.168.0.10
1579700568189955,245390003868,3,-61.5,865.7,192.168.0.10
1579700568215720,245390003868,3,-61,865.7,192.168.0.10
1579700568250628,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700568254956,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700568274976,300000000000000000017868,4,-64,865.7,192.168.0.10
1579700568294864,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579700568297470,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700568386289,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700568387396,245390003868,2,-60.5,865.7,192.168.0.10
1579700568410773,300000000000000000017882,2,-54.5,865.7,192.168.0.10
1579700568412550,245390003868,2,-60,865.7,192.168.0.10
1579700568472476,30000000000000000001785C,3,-55.5,865.7,192.168.0.10
1579700568485695,30000000000000000001785E,3,-64.5,865.7,192.168.0.10
1579700568499041,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579700568514344,30000000000000000001785E,3,-64,865.7,192.168.0.10
1579700568541458,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700568545081,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700568547921,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700568574479,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700568575606,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700568576700,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700568640551,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700568675705,245390003868,2,-58.5,865.7,192.168.0.10
1579700568678097,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700568703435,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700568705900,245390003868,2,-59.5,865.7,192.168.0.10
1579700568740725,245390003868,3,-60.5,865.7,192.168.0.10
1579700568744782,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579700568767819,30000000000000000001785E,3,-64,865.7,192.168.0.10
1579700568780817,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579700568783538,245390003868,3,-61,865.7,192.168.0.10
1579700568806043,30000000000000000001785E,3,-65,865.7,192.168.0.10
1579700568828775,300000000000000000017882,4,-59,865.7,192.168.0.10
1579700568832388,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700568851571,30000000000000000001785D,4,-62.5,865.7,192.168.0.10
1579700568874186,300000000000000000017857,4,-58.5,865.7,192.168.0.10
1579700568875254,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579700568889883,30000000000000000001785D,4,-62,865.7,192.168.0.10
1579700568920282,300000000000000000017859,1,-54.5,865.7,192.168.0.10
1579700568946318,300000000000000000017859,1,-54.5,865.7,192.168.0.10
1579700568983206,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700569000944,245390003868,2,-62.5,865.7,192.168.0.10
1579700569019573,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700569049529,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700569051599,245390003868,3,-62,865.7,192.168.0.10
1579700569081210,30000000000000000001785C,3,-55.5,865.7,192.168.0.10
1579700569082203,245390003868,3,-62,865.7,192.168.0.10
1579700569117575,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700569119340,300000000000000000017857,4,-59,865.7,192.168.0.10
1579700569121941,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700569150344,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700569151438,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700569161014,300000000000000000017857,4,-60.5,865.7,192.168.0.10
1579700569193687,300000000000000000017859,1,-57.5,865.7,192.168.0.10
1579700569225945,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700569247412,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700569274218,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700569304028,245390003868,3,-61,865.7,192.168.0.10
1579700569329814,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700569345211,245390003868,3,-61,865.7,192.168.0.10
1579700569371982,30000000000000000001785C,3,-57.5,865.7,192.168.0.10
1579700569390692,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700569392670,300000000000000000017857,4,-58,865.7,192.168.0.10
1579700569396312,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700569420687,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700569422248,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700569425213,300000000000000000017857,4,-58,865.7,192.168.0.10
1579700569477761,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700569512196,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700569541812,300000000000000000017882,2,-56,865.7,192.168.0.10
1579700569569557,300000000000000000017882,2,-56,865.7,192.168.0.10
1579700569604992,245390003868,3,-61.5,865.7,192.168.0.10
1579700569628464,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700569641148,245390003868,3,-62,865.7,192.168.0.10
1579700569656683,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700569688526,30000000000000000001785D,4,-60,865.7,192.168.0.10
1579700569689967,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700569691042,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700569720834,300000000000000000017857,4,-58,865.7,192.168.0.10
1579700569722771,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700569724069,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700569770474,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700569803502,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700569831209,300000000000000000017882,2,-56.5,865.7,192.168.0.10
1579700569858059,300000000000000000017882,2,-56.5,865.7,192.168.0.10
1579700569895786,245390003868,3,-62,865.7,192.168.0.10
1579700569897509,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700569926723,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700569939978,245390003868,3,-62.5,865.7,192.168.0.10
1579700569966097,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700569968073,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700569971165,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700569989082,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700569991503,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700569995490,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700570077466,300000000000000000017882,2,-56,865.7,192.168.0.10
1579700570105204,300000000000000000017882,2,-56,865.7,192.168.0.10
1579700570137989,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700570159751,245390003869,3,-62.5,865.7,192.168.0.10
1579700570182843,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700570193299,245390003869,3,-62,865.7,192.168.0.10
1579700570222987,300000000000000000017857,4,-58,865.7,192.168.0.10
1579700570225566,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700570227822,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700570255413,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700570256523,30000000000000000001785D,4,-60,865.7,192.168.0.10
1579700570258841,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700570340158,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700570368875,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700570396627,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579700570429444,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579700570463165,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579700570466006,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700570478197,30000000000000000001785D,4,-62,865.7,192.168.0.10
1579700570502376,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700570506740,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700570525003,30000000000000000001785D,4,-62,865.7,192.168.0.10
1579700570573364,300000000000000000017858,1,-57,865.7,192.168.0.10
1579700570614225,300000000000000000017858,1,-57,865.7,192.168.0.10
1579700570639975,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700570666094,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700570702576,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700570703780,245390003868,3,-61.5,865.7,192.168.0.10
1579700570730418,245390003868,3,-62,865.7,192.168.0.10
1579700570736004,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700570768380,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700570770018,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700570773326,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700570797896,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700570801442,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700570803049,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700570841394,300000000000000000017859,1,-54.5,865.7,192.168.0.10
1579700570865421,300000000000000000017859,1,-54,865.7,192.168.0.10
1579700570903349,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700570925423,300000000000000000017882,2,-55.5,865.7,192.168.0.10
